id,target
boostcamp-sts-v1-test-699,2.3
boostcamp-sts-v1-test-700,2.2
boostcamp-sts-v1-test-701,0.1
boostcamp-sts-v1-test-702,3.1
boostcamp-sts-v1-test-703,1.1
boostcamp-sts-v1-test-704,-0.0
boostcamp-sts-v1-test-705,1.8
boostcamp-sts-v1-test-706,0.6
boostcamp-sts-v1-test-707,2.3
boostcamp-sts-v1-test-708,2.8
boostcamp-sts-v1-test-709,3.3
boostcamp-sts-v1-test-710,1.2
boostcamp-sts-v1-test-711,1.5
boostcamp-sts-v1-test-712,3.7
boostcamp-sts-v1-test-713,2.6
boostcamp-sts-v1-test-714,2.0
boostcamp-sts-v1-test-715,0.7
boostcamp-sts-v1-test-716,1.3
boostcamp-sts-v1-test-717,2.8
boostcamp-sts-v1-test-718,2.8
boostcamp-sts-v1-test-719,4.1
boostcamp-sts-v1-test-720,2.7
boostcamp-sts-v1-test-721,3.0
boostcamp-sts-v1-test-722,0.0
boostcamp-sts-v1-test-723,1.0
boostcamp-sts-v1-test-724,1.2
boostcamp-sts-v1-test-725,1.6
boostcamp-sts-v1-test-726,1.5
boostcamp-sts-v1-test-727,2.1
boostcamp-sts-v1-test-728,0.7
boostcamp-sts-v1-test-729,3.0
boostcamp-sts-v1-test-730,0.6
boostcamp-sts-v1-test-731,1.6
boostcamp-sts-v1-test-732,2.8
boostcamp-sts-v1-test-733,0.2
boostcamp-sts-v1-test-734,2.9
boostcamp-sts-v1-test-735,3.4
boostcamp-sts-v1-test-736,2.1
boostcamp-sts-v1-test-737,2.7
boostcamp-sts-v1-test-738,1.5
boostcamp-sts-v1-test-739,1.7
boostcamp-sts-v1-test-740,1.9
boostcamp-sts-v1-test-741,0.6
boostcamp-sts-v1-test-742,1.9
boostcamp-sts-v1-test-743,3.4
boostcamp-sts-v1-test-744,2.1
boostcamp-sts-v1-test-745,3.4
boostcamp-sts-v1-test-746,1.9
boostcamp-sts-v1-test-747,1.4
boostcamp-sts-v1-test-748,3.4
boostcamp-sts-v1-test-749,0.9
boostcamp-sts-v1-test-750,2.0
boostcamp-sts-v1-test-751,2.8
boostcamp-sts-v1-test-752,-0.0
boostcamp-sts-v1-test-753,2.0
boostcamp-sts-v1-test-754,0.3
boostcamp-sts-v1-test-755,1.5
boostcamp-sts-v1-test-756,3.3
boostcamp-sts-v1-test-757,1.2
boostcamp-sts-v1-test-758,3.2
boostcamp-sts-v1-test-759,-0.0
boostcamp-sts-v1-test-760,0.7
boostcamp-sts-v1-test-761,0.5
boostcamp-sts-v1-test-762,3.0
boostcamp-sts-v1-test-763,3.6
boostcamp-sts-v1-test-764,2.0
boostcamp-sts-v1-test-765,0.4
boostcamp-sts-v1-test-766,0.5
boostcamp-sts-v1-test-767,1.6
boostcamp-sts-v1-test-768,2.9
boostcamp-sts-v1-test-769,1.4
boostcamp-sts-v1-test-770,2.6
boostcamp-sts-v1-test-771,5.0
boostcamp-sts-v1-test-772,1.6
boostcamp-sts-v1-test-773,1.0
boostcamp-sts-v1-test-774,0.4
boostcamp-sts-v1-test-775,2.6
boostcamp-sts-v1-test-776,3.2
boostcamp-sts-v1-test-777,1.8
boostcamp-sts-v1-test-778,0.6
boostcamp-sts-v1-test-779,0.9
boostcamp-sts-v1-test-780,2.1
boostcamp-sts-v1-test-781,0.8
boostcamp-sts-v1-test-782,0.5
boostcamp-sts-v1-test-783,3.0
boostcamp-sts-v1-test-784,3.5
boostcamp-sts-v1-test-785,3.9
boostcamp-sts-v1-test-786,3.4
boostcamp-sts-v1-test-787,0.5
boostcamp-sts-v1-test-788,0.5
boostcamp-sts-v1-test-789,0.3
boostcamp-sts-v1-test-790,1.3
boostcamp-sts-v1-test-791,2.1
boostcamp-sts-v1-test-792,2.4
boostcamp-sts-v1-test-793,0.5
boostcamp-sts-v1-test-794,0.7
boostcamp-sts-v1-test-795,4.3
boostcamp-sts-v1-test-796,3.2
boostcamp-sts-v1-test-797,0.2
boostcamp-sts-v1-test-798,0.3
boostcamp-sts-v1-test-799,1.6
boostcamp-sts-v1-test-800,0.0
boostcamp-sts-v1-test-801,2.3
boostcamp-sts-v1-test-802,1.4
boostcamp-sts-v1-test-803,1.5
boostcamp-sts-v1-test-804,3.0
boostcamp-sts-v1-test-805,1.5
boostcamp-sts-v1-test-806,0.4
boostcamp-sts-v1-test-807,-0.0
boostcamp-sts-v1-test-808,1.3
boostcamp-sts-v1-test-809,1.1
boostcamp-sts-v1-test-810,1.6
boostcamp-sts-v1-test-811,0.9
boostcamp-sts-v1-test-812,1.4
boostcamp-sts-v1-test-813,1.6
boostcamp-sts-v1-test-814,0.1
boostcamp-sts-v1-test-815,2.0
boostcamp-sts-v1-test-816,1.2
boostcamp-sts-v1-test-817,2.8
boostcamp-sts-v1-test-818,2.7
boostcamp-sts-v1-test-819,2.9
boostcamp-sts-v1-test-820,2.6
boostcamp-sts-v1-test-821,2.5
boostcamp-sts-v1-test-822,0.8
boostcamp-sts-v1-test-823,3.1
boostcamp-sts-v1-test-824,0.7
boostcamp-sts-v1-test-825,1.0
boostcamp-sts-v1-test-826,2.9
boostcamp-sts-v1-test-827,3.8
boostcamp-sts-v1-test-828,1.9
boostcamp-sts-v1-test-829,1.1
boostcamp-sts-v1-test-830,0.7
boostcamp-sts-v1-test-831,1.1
boostcamp-sts-v1-test-832,0.2
boostcamp-sts-v1-test-833,1.0
boostcamp-sts-v1-test-834,1.8
boostcamp-sts-v1-test-835,2.1
boostcamp-sts-v1-test-836,5.1
boostcamp-sts-v1-test-837,1.6
boostcamp-sts-v1-test-838,2.5
boostcamp-sts-v1-test-839,0.7
boostcamp-sts-v1-test-840,1.4
boostcamp-sts-v1-test-841,1.7
boostcamp-sts-v1-test-842,2.6
boostcamp-sts-v1-test-843,3.0
boostcamp-sts-v1-test-844,1.9
boostcamp-sts-v1-test-845,2.0
boostcamp-sts-v1-test-846,2.0
boostcamp-sts-v1-test-847,4.4
boostcamp-sts-v1-test-848,2.1
boostcamp-sts-v1-test-849,0.2
boostcamp-sts-v1-test-850,1.5
boostcamp-sts-v1-test-851,0.7
boostcamp-sts-v1-test-852,2.7
boostcamp-sts-v1-test-853,1.0
boostcamp-sts-v1-test-854,2.7
boostcamp-sts-v1-test-855,1.1
boostcamp-sts-v1-test-856,1.8
boostcamp-sts-v1-test-857,1.3
boostcamp-sts-v1-test-858,1.2
boostcamp-sts-v1-test-859,0.6
boostcamp-sts-v1-test-860,3.7
boostcamp-sts-v1-test-861,0.8
boostcamp-sts-v1-test-862,2.6
boostcamp-sts-v1-test-863,2.9
boostcamp-sts-v1-test-864,5.2
boostcamp-sts-v1-test-865,3.0
boostcamp-sts-v1-test-866,0.1
boostcamp-sts-v1-test-867,1.3
boostcamp-sts-v1-test-868,2.7
boostcamp-sts-v1-test-869,0.6
boostcamp-sts-v1-test-870,2.6
boostcamp-sts-v1-test-871,3.9
boostcamp-sts-v1-test-872,1.1
boostcamp-sts-v1-test-873,1.6
boostcamp-sts-v1-test-874,0.6
boostcamp-sts-v1-test-875,0.3
boostcamp-sts-v1-test-876,4.0
boostcamp-sts-v1-test-877,1.4
boostcamp-sts-v1-test-878,1.5
boostcamp-sts-v1-test-879,2.1
boostcamp-sts-v1-test-880,2.1
boostcamp-sts-v1-test-881,2.2
boostcamp-sts-v1-test-882,1.2
boostcamp-sts-v1-test-883,3.5
boostcamp-sts-v1-test-884,1.7
boostcamp-sts-v1-test-885,4.1
boostcamp-sts-v1-test-886,0.7
boostcamp-sts-v1-test-887,1.5
boostcamp-sts-v1-test-888,1.2
boostcamp-sts-v1-test-889,3.3
boostcamp-sts-v1-test-890,1.8
boostcamp-sts-v1-test-891,3.4
boostcamp-sts-v1-test-892,3.1
boostcamp-sts-v1-test-893,2.5
boostcamp-sts-v1-test-894,1.4
boostcamp-sts-v1-test-895,2.4
boostcamp-sts-v1-test-896,2.6
boostcamp-sts-v1-test-897,1.3
boostcamp-sts-v1-test-898,2.2
boostcamp-sts-v1-test-899,2.7
boostcamp-sts-v1-test-900,1.3
boostcamp-sts-v1-test-901,1.3
boostcamp-sts-v1-test-902,0.9
boostcamp-sts-v1-test-903,2.3
boostcamp-sts-v1-test-904,2.8
boostcamp-sts-v1-test-905,0.1
boostcamp-sts-v1-test-906,1.1
boostcamp-sts-v1-test-907,0.5
boostcamp-sts-v1-test-908,0.9
boostcamp-sts-v1-test-909,3.1
boostcamp-sts-v1-test-910,2.9
boostcamp-sts-v1-test-911,2.2
boostcamp-sts-v1-test-912,1.7
boostcamp-sts-v1-test-913,3.2
boostcamp-sts-v1-test-914,1.0
boostcamp-sts-v1-test-915,1.5
boostcamp-sts-v1-test-916,1.5
boostcamp-sts-v1-test-917,3.7
boostcamp-sts-v1-test-918,1.6
boostcamp-sts-v1-test-919,3.0
boostcamp-sts-v1-test-920,2.8
boostcamp-sts-v1-test-921,1.9
boostcamp-sts-v1-test-922,1.9
boostcamp-sts-v1-test-923,4.1
boostcamp-sts-v1-test-924,2.7
boostcamp-sts-v1-test-925,1.3
boostcamp-sts-v1-test-926,0.4
boostcamp-sts-v1-test-927,3.1
boostcamp-sts-v1-test-928,3.3
boostcamp-sts-v1-test-929,3.6
boostcamp-sts-v1-test-930,5.1
boostcamp-sts-v1-test-931,2.2
boostcamp-sts-v1-test-932,1.5
boostcamp-sts-v1-test-933,0.6
boostcamp-sts-v1-test-934,2.3
boostcamp-sts-v1-test-935,2.0
boostcamp-sts-v1-test-936,0.8
boostcamp-sts-v1-test-937,1.5
boostcamp-sts-v1-test-938,0.2
boostcamp-sts-v1-test-939,0.4
boostcamp-sts-v1-test-940,3.7
boostcamp-sts-v1-test-941,1.2
boostcamp-sts-v1-test-942,0.1
boostcamp-sts-v1-test-943,1.2
boostcamp-sts-v1-test-944,2.6
boostcamp-sts-v1-test-945,0.7
boostcamp-sts-v1-test-946,1.2
boostcamp-sts-v1-test-947,1.1
boostcamp-sts-v1-test-948,2.4
boostcamp-sts-v1-test-949,1.3
boostcamp-sts-v1-test-950,1.9
boostcamp-sts-v1-test-951,2.1
boostcamp-sts-v1-test-952,1.5
boostcamp-sts-v1-test-953,3.4
boostcamp-sts-v1-test-954,1.2
boostcamp-sts-v1-test-955,2.0
boostcamp-sts-v1-test-956,1.2
boostcamp-sts-v1-test-957,1.9
boostcamp-sts-v1-test-958,0.7
boostcamp-sts-v1-test-959,1.4
boostcamp-sts-v1-test-960,2.7
boostcamp-sts-v1-test-961,2.0
boostcamp-sts-v1-test-962,2.2
boostcamp-sts-v1-test-963,3.2
boostcamp-sts-v1-test-964,2.9
boostcamp-sts-v1-test-965,1.8
boostcamp-sts-v1-test-966,0.7
boostcamp-sts-v1-test-967,2.7
boostcamp-sts-v1-test-968,1.0
boostcamp-sts-v1-test-969,2.0
boostcamp-sts-v1-test-970,1.9
boostcamp-sts-v1-test-971,3.0
boostcamp-sts-v1-test-972,1.4
boostcamp-sts-v1-test-973,2.5
boostcamp-sts-v1-test-974,0.7
boostcamp-sts-v1-test-975,2.8
boostcamp-sts-v1-test-976,0.7
boostcamp-sts-v1-test-977,1.8
boostcamp-sts-v1-test-978,2.6
boostcamp-sts-v1-test-979,2.9
boostcamp-sts-v1-test-980,0.8
boostcamp-sts-v1-test-981,1.6
boostcamp-sts-v1-test-982,2.6
boostcamp-sts-v1-test-983,2.1
boostcamp-sts-v1-test-984,2.3
boostcamp-sts-v1-test-985,1.1
boostcamp-sts-v1-test-986,2.3
boostcamp-sts-v1-test-987,3.2
boostcamp-sts-v1-test-988,2.7
boostcamp-sts-v1-test-989,1.5
boostcamp-sts-v1-test-990,2.3
boostcamp-sts-v1-test-991,4.3
boostcamp-sts-v1-test-992,1.3
boostcamp-sts-v1-test-993,2.6
boostcamp-sts-v1-test-994,0.3
boostcamp-sts-v1-test-995,1.1
boostcamp-sts-v1-test-996,0.7
boostcamp-sts-v1-test-997,2.1
boostcamp-sts-v1-test-998,1.3
boostcamp-sts-v1-test-999,2.7
boostcamp-sts-v1-test-1000,1.9
boostcamp-sts-v1-test-1001,3.0
boostcamp-sts-v1-test-1002,0.9
boostcamp-sts-v1-test-1003,2.3
boostcamp-sts-v1-test-1004,2.9
boostcamp-sts-v1-test-1005,1.9
boostcamp-sts-v1-test-1006,3.4
boostcamp-sts-v1-test-1007,1.2
boostcamp-sts-v1-test-1008,0.9
boostcamp-sts-v1-test-1009,2.0
boostcamp-sts-v1-test-1010,0.7
boostcamp-sts-v1-test-1011,3.2
boostcamp-sts-v1-test-1012,0.6
boostcamp-sts-v1-test-1013,2.6
boostcamp-sts-v1-test-1014,1.5
boostcamp-sts-v1-test-1015,3.6
boostcamp-sts-v1-test-1016,2.7
boostcamp-sts-v1-test-1017,2.4
boostcamp-sts-v1-test-1018,0.6
boostcamp-sts-v1-test-1019,1.8
boostcamp-sts-v1-test-1020,1.1
boostcamp-sts-v1-test-1021,1.0
boostcamp-sts-v1-test-1022,0.4
boostcamp-sts-v1-test-1023,0.8
boostcamp-sts-v1-test-1024,2.5
boostcamp-sts-v1-test-1025,1.7
boostcamp-sts-v1-test-1026,0.8
boostcamp-sts-v1-test-1027,2.8
boostcamp-sts-v1-test-1028,0.7
boostcamp-sts-v1-test-1029,3.6
boostcamp-sts-v1-test-1030,2.5
boostcamp-sts-v1-test-1031,5.2
boostcamp-sts-v1-test-1032,2.6
boostcamp-sts-v1-test-1033,5.3
boostcamp-sts-v1-test-1034,4.7
boostcamp-sts-v1-test-1035,1.9
boostcamp-sts-v1-test-1036,1.1
boostcamp-sts-v1-test-1037,1.0
boostcamp-sts-v1-test-1038,3.3
boostcamp-sts-v1-test-1039,3.9
boostcamp-sts-v1-test-1040,2.9
boostcamp-sts-v1-test-1041,2.6
boostcamp-sts-v1-test-1042,2.5
boostcamp-sts-v1-test-1043,1.4
boostcamp-sts-v1-test-1044,1.2
boostcamp-sts-v1-test-1045,2.6
boostcamp-sts-v1-test-1046,3.1
boostcamp-sts-v1-test-1047,3.2
boostcamp-sts-v1-test-1048,1.4
boostcamp-sts-v1-test-1049,1.8
boostcamp-sts-v1-test-1050,3.8
boostcamp-sts-v1-test-1051,3.1
boostcamp-sts-v1-test-1052,1.8
boostcamp-sts-v1-test-1053,1.7
boostcamp-sts-v1-test-1054,2.1
boostcamp-sts-v1-test-1055,2.6
boostcamp-sts-v1-test-1056,2.6
boostcamp-sts-v1-test-1057,1.1
boostcamp-sts-v1-test-1058,0.4
boostcamp-sts-v1-test-1059,2.0
boostcamp-sts-v1-test-1060,3.3
boostcamp-sts-v1-test-1061,1.4
boostcamp-sts-v1-test-1062,5.0
boostcamp-sts-v1-test-1063,2.1
boostcamp-sts-v1-test-1064,1.7
boostcamp-sts-v1-test-1065,1.4
boostcamp-sts-v1-test-1066,0.7
boostcamp-sts-v1-test-1067,3.8
boostcamp-sts-v1-test-1068,2.4
boostcamp-sts-v1-test-1069,1.0
boostcamp-sts-v1-test-1070,1.8
boostcamp-sts-v1-test-1071,1.0
boostcamp-sts-v1-test-1072,5.2
boostcamp-sts-v1-test-1073,1.7
boostcamp-sts-v1-test-1074,2.9
boostcamp-sts-v1-test-1075,1.3
boostcamp-sts-v1-test-1076,2.2
boostcamp-sts-v1-test-1077,0.0
boostcamp-sts-v1-test-1078,2.3
boostcamp-sts-v1-test-1079,2.0
boostcamp-sts-v1-test-1080,3.0
boostcamp-sts-v1-test-1081,2.7
boostcamp-sts-v1-test-1082,2.0
boostcamp-sts-v1-test-1083,1.1
boostcamp-sts-v1-test-1084,0.6
boostcamp-sts-v1-test-1085,1.5
boostcamp-sts-v1-test-1086,0.9
boostcamp-sts-v1-test-1087,0.8
boostcamp-sts-v1-test-1088,1.9
boostcamp-sts-v1-test-1089,3.7
boostcamp-sts-v1-test-1090,0.9
boostcamp-sts-v1-test-1091,3.2
boostcamp-sts-v1-test-1092,0.4
boostcamp-sts-v1-test-1093,2.3
boostcamp-sts-v1-test-1094,2.1
boostcamp-sts-v1-test-1095,1.3
boostcamp-sts-v1-test-1096,2.8
boostcamp-sts-v1-test-1097,2.1
boostcamp-sts-v1-test-1098,3.0
boostcamp-sts-v1-test-1099,2.5
